name,acronym,created_at,updated_at,invalid,dataset,reviewed,id,biography,canonical
Texas Building and Construction Trades Council,,2014-04-28T07:08:20.582330,2014-04-28T07:08:20.582334,False,tx-lobbying-interests,False,23567,"1106 Lavaca St.Suite 201Austin, TX 78701-2171",
Texas Building Owners and Managers Association (Texas BOMA),,2014-04-24T04:14:03.192896,2014-04-28T07:08:20.581888,False,tx-lobbying-interests,False,15123,"P. O. Box 684128Austin, TX 78768-4128",
Texas Building Branch-AGC,,2014-04-24T04:14:03.169451,2014-04-28T07:08:20.556147,False,tx-lobbying-interests,False,15122,",",AGC-Texas Building Branch
Texas Building Branch - AGC,,2014-04-24T04:14:03.145975,2014-04-28T07:08:20.555466,False,tx-lobbying-interests,False,15121,"816 Congress Avenue Suite 950Austin, TX 78701",AGC-Texas Building Branch
Texas Bridle Trails L.L.C.,,2014-04-28T07:08:20.462171,2014-04-28T07:08:20.462180,False,tx-lobbying-interests,False,23565,"6475 Camden Avenue Suite 202San Jose, CA 95125",
Texas Border Coalition,,2014-04-24T04:14:03.097653,2014-04-28T07:08:20.385419,False,tx-lobbying-interests,False,15119,"901 Business Park Dr Suite 200Mission, TX 78572",
"Texas Boll Weevil Eradication Foundation, Inc.",,2014-04-24T04:14:03.073197,2014-04-28T07:08:20.384677,False,tx-lobbying-interests,False,15118,"P.O. Box 5089Abilene, TX 79608-5089",
Texas Bicycle Coalition,,2014-04-24T04:14:03.049552,2014-04-28T07:08:20.264243,False,tx-lobbying-interests,False,15117,"PO Box 1121Austin, TX 78767",
Texas Bicycle Association,,2014-04-24T04:14:03.025816,2014-04-28T07:08:20.263555,False,tx-lobbying-interests,False,15116,"1902 E. 6th St.Austin, TX 78702",
Texas Beer Freedom,,2014-04-28T07:08:20.198823,2014-04-28T07:08:20.198832,False,tx-lobbying-interests,False,23559,"2150 Rivina DriveAustin, TX 78733",
Texas Bar and Nightclub Alliance,,2014-04-24T04:14:02.976938,2014-04-28T07:08:20.197971,False,tx-lobbying-interests,False,15114,"119 East 6th St., #304Austin, TX 78701",
Texas Bar and NIght Club Alliance,,2014-04-24T04:14:02.953491,2014-04-28T07:08:20.153180,False,tx-lobbying-interests,False,15113,"Austin, TX 78701",
Texas Bankers Associaton,,2014-04-28T07:08:20.083040,2014-04-28T07:08:20.083048,False,tx-lobbying-interests,False,23557,"203 W 10th StAustin, TX 78701-2388",
Texas Bankers Association,,2014-04-24T04:14:02.882172,2014-04-28T07:08:20.082429,False,tx-lobbying-interests,False,15110,"203 W 10thAustin, TX 78701-2388",
Texas Automotive Recyclers Association,,2014-04-24T04:14:02.858825,2014-04-28T07:08:20.081852,False,tx-lobbying-interests,False,15109,"PO Box 84408Pearland, TX 77584",
Texas Automobile Insurance Plan Association,,2014-04-24T04:14:02.835371,2014-04-28T07:08:20.081222,False,tx-lobbying-interests,False,15108,"1120 S. Capital of Texas Hwy., Building 3Austin, TX 78746",
Texas Austism Advocacy,,2014-04-28T07:08:20.000648,2014-04-28T07:08:20.000657,False,tx-lobbying-interests,False,23556,"13729 Research Blvd ste 610210Austin, TX 78750",
Texas Auctioneer Association,,2014-04-24T04:14:02.787710,2014-04-28T07:08:20.000012,False,tx-lobbying-interests,False,15106,"14 north mainelgin, TX 78621",
Texas Attorney Mediators Coalition,,2014-04-24T04:14:02.764254,2014-04-28T07:08:19.999395,False,tx-lobbying-interests,False,15105,"4514 Cole Avenue, Suite 1450Dallas, TX 75205",
Texas Attorney General Peace Officers Association,,2014-04-24T04:14:02.716212,2014-04-28T07:08:19.998728,False,tx-lobbying-interests,False,15103,"400 W. 14th St. Ste 200Austin, TX 78701",
Texas Association of Voluntary Hospitals,,2014-04-24T04:14:02.668827,2014-04-28T07:08:19.873561,False,tx-lobbying-interests,False,15101,"401 West 15th StreetAustin, TX 78701",
Texas Association of School Pscyhologists,,2014-04-24T04:14:02.597621,2014-04-28T07:08:19.871652,False,tx-lobbying-interests,False,15098,"P.O. Box 141023Austin, TX 78714",
Texas Association of School Boards Risk Management Fund,,2014-04-24T04:14:02.549626,2014-04-28T07:08:19.870480,False,tx-lobbying-interests,False,15096,"12007 Research BlvdAustin, TX 78759",
Texas Association of School Boards,,2014-04-24T04:14:02.479277,2014-04-28T07:08:19.869218,False,tx-lobbying-interests,False,15094,"POB 400Austin, TX 78767",
Texas Association of School Administrators,,2014-04-24T04:14:02.455390,2014-04-28T07:08:19.868546,False,tx-lobbying-interests,False,15093,"406 East 11th StreetAustin, TX 78701",
Texas Association of Rural Schools,,2014-04-24T04:14:02.431983,2014-04-28T07:08:19.867873,False,tx-lobbying-interests,False,15092,"401 West Dry StSan Saba, TX 76877",
Texas Association of Rural Health Clinics,,2014-04-24T04:14:02.408129,2014-04-28T07:08:19.867132,False,tx-lobbying-interests,False,15091,"P. O. Box 14547Austin, TX 78761",
Texas Association of Retail Optical Companies,,2014-04-24T04:14:02.384277,2014-04-28T07:08:19.866391,False,tx-lobbying-interests,False,15090,",",
Texas Association of Residential Care Community,,2014-04-28T07:08:19.632190,2014-04-28T07:08:19.632199,False,tx-lobbying-interests,False,23552,"P. O. Box 9005Austin, TX 78766-9005",
Texas Association of Residential Care Communities,,2014-04-24T04:14:02.360745,2014-04-28T07:08:19.631359,False,tx-lobbying-interests,False,15089,"Post Office Box 9005Austin, TX 78766-9005",
Texas Association of Rental Agencies,,2014-04-28T07:08:19.555235,2014-04-28T07:08:19.555244,False,tx-lobbying-interests,False,23550,"P.O. Box 1981Mansfield, TX 76063",
Texas Association of Rehab Facilities,,2014-04-24T04:14:02.336748,2014-04-28T07:08:19.554526,False,tx-lobbying-interests,False,15088,"871 Old Alice RoadSuite 600Brownsville, TX 78520",
Texas Association of Realtors,,2014-04-24T04:14:02.313265,2014-04-28T07:08:19.553761,False,tx-lobbying-interests,False,15087,"1115 San JacintoSuite 200Austin, TX 78701",
Texas Association of Real Estate Inspectors,,2014-04-28T07:08:19.465708,2014-04-28T07:08:19.465720,False,tx-lobbying-interests,False,23548,"1300 West Lynn Suite 106Austin, TX 78709-0745",
Texas Association of Public Insurance Adjusters,,2014-04-24T04:14:02.266000,2014-04-28T07:08:19.432263,False,tx-lobbying-interests,False,15085,"1717 West 6th Street Suite 410Austin, TX 78703",
Texas Association of Public Employee Retirement Systems,,2014-04-24T04:14:02.242463,2014-04-28T07:08:19.431509,False,tx-lobbying-interests,False,15084,"One RiverwaySuite 140Houston, TX 77056-1904",
Texas Association of Psychological Associates,,2014-04-28T07:08:19.363417,2014-04-28T07:08:19.363426,False,tx-lobbying-interests,False,23546,"P.0. Box 601374Dallas, TX",
Texas Association of Property Tax Professionals,,2014-04-24T04:14:02.171388,2014-04-28T07:08:19.305059,False,tx-lobbying-interests,False,15081,"P O. Box 763185Dallas, TX 75376",
Texas Association of Planned Parenthood Affiliates,,2014-04-28T07:08:19.261568,2014-04-28T07:08:19.261578,False,tx-lobbying-interests,False,23544,"1106 Lavaca StreetSuite 103Austin, TX 78701",
Texas Association of Personnel Consultants (TAPC),,2014-04-28T07:08:19.229642,2014-04-28T07:08:19.229651,False,tx-lobbying-interests,False,23543,"11410 Louetta Road Suite D-36Houston, TX 77070",
"Texas Association of Pawnbrokers, Inc.",,2014-04-24T04:14:02.147244,2014-04-28T07:08:19.228888,False,tx-lobbying-interests,False,15080,"845 Canyon Crest Dr.Irving, TX 75063",
Texas Association of Obstetricians & Gynecologists,,2014-04-24T04:14:02.099615,2014-04-28T07:08:19.099301,False,tx-lobbying-interests,False,15078,"1850 Hickory # 200Abilene, TX 79601",
Texas Association of Nonprofit Organizations,,2014-04-24T04:14:02.004442,2014-04-28T07:08:19.000803,False,tx-lobbying-interests,False,15074,"8001 Centre Park Drive Suite 120Austin, TX 78754",
Texas Association of Non-Public Schools,,2014-04-24T04:14:01.980568,2014-04-28T07:08:19.000077,False,tx-lobbying-interests,False,15073,"807 Brazos Suite 406Austin, TX 78701",
Texas Association of Mortgage Brokers,,2014-04-28T07:08:18.900088,2014-04-28T07:08:18.900099,False,tx-lobbying-interests,False,23535,"14901 Quorum Drive Suite 435Dallas, TX 75254",
Texas Association of Mortgage Attorneys,,2014-04-28T07:08:18.868717,2014-04-28T07:08:18.868728,False,tx-lobbying-interests,False,23534,"2905 Corporate CircleFlower Mound, TX 75028",
Texas Association of Mexican-American Chambers of Commerce,,2014-04-28T07:08:18.836779,2014-04-28T07:08:18.836787,False,tx-lobbying-interests,False,23533,"3000 IH35Suite 305Austin, TX 78704-6536",
Texas Association of Local Health Officials,,2014-04-24T04:14:01.880731,2014-04-28T07:08:18.769098,False,tx-lobbying-interests,False,15069,"P. O. Box 658Cedar Park, TX 78630",
Texas Association of Life and Health Insurers,,2014-04-24T04:14:01.856252,2014-04-28T07:08:18.768385,False,tx-lobbying-interests,False,15068,"1001 Congress Ave. Ste. 300Austin, TX 78701",
Texas Association of Licensed Investigators,,2014-04-24T04:14:01.806497,2014-04-28T07:08:18.674060,False,tx-lobbying-interests,False,15066,"P.O. Box 702641Dallas, TX 75370-2641",
Texas Association of Health Underwriters,,2014-04-24T04:14:01.781808,2014-04-28T07:08:18.605001,False,tx-lobbying-interests,False,15065,"P.O. Box 381506Duncanville, TX 75137",
Texas Association of Health Plans,,2014-04-24T04:14:01.756871,2014-04-28T07:08:18.560312,False,tx-lobbying-interests,False,15064,"1001 Congress Avenue Suite 300Austin, TX 78701",
Texas Association of Goodwills,,2014-04-24T04:14:01.732286,2014-04-28T07:08:18.559626,False,tx-lobbying-interests,False,15063,"12400 Hwy. 71 @.Ste. 350 PMB 174Austin, TX",
Texas Association of Freestanding Emergency Centers,,2014-04-24T04:14:01.707891,2014-04-28T07:08:18.558873,False,tx-lobbying-interests,False,15062,"208 West 14th StreetAustin, TX 78701",
Texas Association of Family Physicians,,2014-04-28T07:08:18.459403,2014-04-28T07:08:18.459412,False,tx-lobbying-interests,False,23526,"12012 Technology Blvd. Ste 200Austin, TX 78727",
Texas Association of Educational Service Providers,,2014-04-24T04:14:01.682668,2014-04-28T07:08:18.458703,False,tx-lobbying-interests,False,15061,"P.O. Box 42022Austin, TX 78704",
Texas Association of Education Service Providers,,2014-04-24T04:14:01.658098,2014-04-28T07:08:18.458032,False,tx-lobbying-interests,False,15060,"P. O. Box 42022Austin, TX 78704",
"Texas Association of Defense Counsel, Inc.",,2014-04-24T04:14:01.633413,2014-04-28T07:08:18.457296,False,tx-lobbying-interests,False,15059,"400 West 15th Street, Suite 420Austin, TX 78701",
Texas Association of Dairymen,,2014-04-24T04:14:01.611608,2014-04-28T07:08:18.388109,False,tx-lobbying-interests,False,15058,"3500 William D. Tate Ave. Suite 100Grapevine, TX",
Texas Association of Crane Owners,,2014-04-28T07:08:18.343250,2014-04-28T07:08:18.343260,False,tx-lobbying-interests,False,23524,"P.O. Box 269Fredericksburg, TX 78624",
Texas Association of Counties Risk Management Pool,,2014-04-24T04:14:01.593222,2014-04-28T07:08:18.311184,False,tx-lobbying-interests,False,15057,"1210 San Antonio StAustin, TX 78701",
Texas Association of Community Schools,,2014-04-24T04:14:01.560972,2014-04-28T07:08:18.265678,False,tx-lobbying-interests,False,15055,"1011 San Jacinto Blvd.Suite 204Austin, TX 78701",
Texas Association of Community Health Centers,,2014-04-24T04:14:01.536108,2014-04-28T07:08:18.185559,False,tx-lobbying-interests,False,15053,"5900 Southwest ParkwayBldg 3Austin, TX 78735",
Texas Association of Community Development Corporations,,2014-04-24T04:14:01.523560,2014-04-28T07:08:18.143200,False,tx-lobbying-interests,False,15052,"1524 S. IH-35Austin, TX 78704",
Texas Association of Community Colleges,,2014-04-24T04:14:01.510499,2014-04-28T07:08:18.142711,False,tx-lobbying-interests,False,15051,"1304 San AntonioSte. 201Austin, TX 78701",
Texas Association of Community Based Health Plans,,2014-04-24T04:14:01.496934,2014-04-28T07:08:18.142216,False,tx-lobbying-interests,False,15050,"9630 Mandalay WayHelotes, TX 78023",
Texas Association of College Teachers,,2014-04-24T04:14:01.483339,2014-04-28T07:08:18.141658,False,tx-lobbying-interests,False,15049,"5750 Balcones Dr Suite 201Austin, TX 78731",
Texas Association of Coin Operated Laundries,,2014-04-28T07:08:18.065156,2014-04-28T07:08:18.065165,False,tx-lobbying-interests,False,23519,"4240 Bronze WayDallas, TX 75237-1020",
Texas Association of Child Placement Agencies,,2014-04-24T04:14:01.469354,2014-04-28T07:08:18.064453,False,tx-lobbying-interests,False,15048,"6400 E. MLK Blvd. Ste. 300AAustin, TX 78724",
Texas Association of Campground Owners,,2014-04-24T04:14:01.455255,2014-04-28T07:08:18.063712,False,tx-lobbying-interests,False,15047,"4621 South Cooper#131-104Arlington, TX 76017",
Texas Association of Builders,,2014-04-24T04:14:01.428182,2014-04-28T07:08:18.062376,False,tx-lobbying-interests,False,15045,"313 E. 12th Street Suite 210Austin, TX 78701",
Texas Association of Big Brothers Big Sisters,,2014-04-24T04:14:01.387561,2014-04-28T07:08:18.060295,False,tx-lobbying-interests,False,15042,"202 BaltimoreSan Antono, TX 78215",
Texas Association of Beverage Licenses Services,,2014-04-28T07:08:17.942169,2014-04-28T07:08:17.942178,False,tx-lobbying-interests,False,23518,"146 WestcottHouston, TX 77007",
Texas Association of Beverage Licenses Servicers,,2014-04-24T04:14:01.374772,2014-04-28T07:08:17.941465,False,tx-lobbying-interests,False,15041,",",
Texas Association of Benefit Administrators c/o Group Resources Inc.,,2014-04-28T07:08:17.907065,2014-04-28T07:08:17.907074,False,tx-lobbying-interests,False,23517,"2100 Ross Ave. STE 900Dallas, TX 75201",
Texas Association of Bankers,,2014-04-24T04:14:01.352046,2014-04-28T07:08:17.906360,False,tx-lobbying-interests,False,15040,"203 West Tenth StreetAustin, TX 78701",
Texas Association of Benefit Administrators,,2014-04-24T04:13:59.942814,2014-04-28T07:08:17.905627,False,tx-lobbying-interests,False,14974,"P. O. Box 90325Austin TX, TX 78709-0325",
Texas Association of Artists and Galleries,,2014-04-28T07:08:17.849576,2014-04-28T07:08:17.849585,False,tx-lobbying-interests,False,23516,"213 North Ave GState Hwy 6Clifton, TX 76634",
Texas Association of Appraisal Districts,,2014-04-24T04:14:01.337085,2014-04-28T07:08:17.848801,False,tx-lobbying-interests,False,15039,"7700 Chevy Chase DriveBldg. One, Ste. 425Austin, TX 78752",
Texas Association of Air Medical Services,,2014-04-28T07:08:17.811137,2014-04-28T07:08:17.811148,False,tx-lobbying-interests,False,23515,"P.O. Box 15037Galveston, TX 77555",
Texas Association of Addiction Professionals (TAAP),,2014-04-28T07:08:17.788533,2014-04-28T07:08:17.788541,False,tx-lobbying-interests,False,23514,"1005 Congress Ste. 460Austin, TX 78701",
Texas Association of Acupuncturists,,2014-04-28T07:08:17.743715,2014-04-28T07:08:17.743723,False,tx-lobbying-interests,False,23513,"1707 Fortview RoadAustin, TX 78704",
Texas Association of Acupuncture and Oriental Medicine,,2014-04-24T04:14:01.299742,2014-04-28T07:08:17.743014,False,tx-lobbying-interests,False,15037,"PO Box 770173Houston, TX 77215-0173",
Texas Association of  County Auditors,,2014-04-24T04:14:01.273443,2014-04-28T07:08:17.742346,False,tx-lobbying-interests,False,15036,"PO Box 847Seminole, TX 79360",
Texas Association for the Gifted and Talented,,2014-04-24T04:14:01.250335,2014-04-28T07:08:17.741676,False,tx-lobbying-interests,False,15035,"1524 South IH 35Suite 205Austin, TX 78704",
Texas Association for the Education of Young Children,,2014-04-24T04:14:01.234102,2014-04-28T07:08:17.740945,False,tx-lobbying-interests,False,15034,"13740 Research Blvd.Suite A2Austin, TX 78750",
Texas Association for the Advancement of Charitable Bingo,,2014-04-28T07:08:17.660764,2014-04-28T07:08:17.660773,False,tx-lobbying-interests,False,23512,"P.O. Box 13525Austin, TX 78711",
Texas Association for Marriage and Family Therapy,,2014-04-24T04:14:01.221553,2014-04-28T07:08:17.660082,False,tx-lobbying-interests,False,15033,"P.O. Box 49009Austin, TX 78765-9009",
Texas Association for Interior Design,,2014-04-24T04:14:01.208924,2014-04-28T07:08:17.659487,False,tx-lobbying-interests,False,15032,"11418 Hylander DriveHouston, TX 77070",
"Texas Association for Home Care and Hospice, Inc.",,2014-04-24T04:14:01.196507,2014-04-28T07:08:17.658714,False,tx-lobbying-interests,False,15031,"3737 Executive Center Drive, Suite 268Austin, TX 78731",
Texas Association for Home Care and Hospice Inc.,,2014-04-28T07:08:17.589970,2014-04-28T07:08:17.589979,False,tx-lobbying-interests,False,23511,"3737 Executive Center Drive Suite 268Austin, TX 78731",
Texas Association for Home Care and Hospice,,2014-04-24T04:14:01.184206,2014-04-28T07:08:17.589196,False,tx-lobbying-interests,False,15030,"3737 Executive Drive Suite 268Austin, TX 78731",
Texas Association for Home Care Inc.,,2014-04-28T07:08:17.545852,2014-04-28T07:08:17.545862,False,tx-lobbying-interests,False,23510,"3737 Executive Center Drive Ste. 268Austin, TX 78731",
Texas Association for Home Care & Hospice Inc.,,2014-04-28T07:08:17.514115,2014-04-28T07:08:17.514123,False,tx-lobbying-interests,False,23509,"3737 Executive Center DriveSuite 268Austin, TX 78731",
Texas Association for Home Care & Hospice,,2014-04-24T04:14:01.170671,2014-04-28T07:08:17.513346,False,tx-lobbying-interests,False,15029,"3737 Executive Center DriveSuite 268Austin, TX 78731",
Texas Association for Health Care,,2014-04-28T07:08:17.469995,2014-04-28T07:08:17.470006,False,tx-lobbying-interests,False,23508,"33737 Executive Center DriveAustin, TX",
Texas Association for Cosmetic Laser Education and Regulation,,2014-04-28T07:08:17.437911,2014-04-28T07:08:17.437920,False,tx-lobbying-interests,False,23507,"1902 Ringtail RidgeAustin, TX 78746",
Texas Association for Clinical Laboratory Science,,2014-04-24T04:14:01.154204,2014-04-28T07:08:17.437208,False,tx-lobbying-interests,False,15028,"P.O. Box 474Edinburg, TX 78750-0474",
Texas Association for Bilingual Education,,2014-04-24T04:14:01.137812,2014-04-28T07:08:17.436269,False,tx-lobbying-interests,False,15027,"5835 Callaghan Rd.Suite 301San Antonio, TX 78228",
Texas Association Against Sexual Assault (TAASA),,2014-04-28T07:08:17.312680,2014-04-28T07:08:17.312689,False,tx-lobbying-interests,False,23504,"6200 La Calma Suite 110Austin, TX 78752",
Texas Association Against Sexual Assault,,2014-04-24T04:14:01.119818,2014-04-28T07:08:17.311909,False,tx-lobbying-interests,False,15026,"6200 La CalmaSuite 110Austin, TX 78752",
Texas Associaiton of School Administrators,,2014-04-28T07:08:17.267982,2014-04-28T07:08:17.267990,False,tx-lobbying-interests,False,23503,"406 East 11th StreetAustin, TX 78701",
